30: 42 MFLOPT
30: 42 MFLOPT
30: 41 MFLOPT
30: 39 MFLOPT
30: 38 MFLOPT
30: 39 MFLOPT
30: 40 MFLOPT
30: 40 MFLOPT
30: 40 MFLOPT
30: 39 MFLOPT
30: 38 MFLOPT
30: 38 MFLOPT
30: 37 MFLOPT
30: 38 MFLOPT
30: 38 MFLOPT
30: 38 MFLOPT
30: 37 MFLOPT
30: 37 MFLOPT
30: 38 MFLOPT
30: 37 MFLOPT
30: 37 MFLOPT
30: 38 MFLOPT
30: 37 MFLOPT
30: 38 MFLOPT
30: 37 MFLOPT
30: 37 MFLOPT
30: 38 MFLOPT
30: 37 MFLOPT
30: 37 MFLOPT
30: 37 MFLOPT
30: 37 MFLOPT
30: 38 MFLOPT
30: 37 MFLOPT
30: 37 MFLOPT
30: 37 MFLOPT
30: 37 MFLOPT
30: 37 MFLOPT
30: 37 MFLOPT
30: 37 MFLOPT
30: 37 MFLOPT
30: 38 MFLOPT
30: 38 MFLOPT
30: 38 MFLOPT
30: 38 MFLOPT
30: 39 MFLOPT
