46: 1769 IOP25000T
46: 1948 IOP25000T
46: 1679 IOP25000T
46: 1685 IOP25000T
46: 1587 IOP25000T
46: 1655 IOP25000T
46: 1505 IOP25000T
46: 1520 IOP25000T
46: 1502 IOP25000T
46: 1594 IOP25000T
46: 1460 IOP25000T
46: 1505 IOP25000T
46: 1484 IOP25000T
46: 1421 IOP25000T
46: 1495 IOP25000T
46: 1323 IOP25000T
46: 1508 IOP25000T
46: 1459 IOP25000T
46: 1506 IOP25000T
46: 1331 IOP25000T
46: 1587 IOP25000T
46: 1434 IOP25000T
46: 1337 IOP25000T
46: 1411 IOP25000T
46: 1285 IOP25000T
46: 1384 IOP25000T
46: 1431 IOP25000T
46: 1453 IOP25000T
46: 1509 IOP25000T
46: 1469 IOP25000T
46: 1449 IOP25000T
46: 1424 IOP25000T
46: 1439 IOP25000T
46: 1366 IOP25000T
46: 1358 IOP25000T
46: 1342 IOP25000T
46: 1432 IOP25000T
46: 1359 IOP25000T
46: 1496 IOP25000T
46: 1382 IOP25000T
