72: 279 MFLOPT
72: 304 MFLOPT
72: 316 MFLOPT
72: 323 MFLOPT
72: 315 MFLOPT
72: 314 MFLOPT
72: 323 MFLOPT
72: 306 MFLOPT
72: 313 MFLOPT
72: 323 MFLOPT
72: 321 MFLOPT
72: 327 MFLOPT
72: 316 MFLOPT
72: 321 MFLOPT
72: 318 MFLOPT
72: 210 MFLOPT
72: 327 MFLOPT
72: 319 MFLOPT
72: 322 MFLOPT
72: 317 MFLOPT
72: 310 MFLOPT
72: 322 MFLOPT
72: 311 MFLOPT
72: 321 MFLOPT
72: 321 MFLOPT
72: 321 MFLOPT
72: 323 MFLOPT
72: 326 MFLOPT
72: 305 MFLOPT
72: 317 MFLOPT
72: 305 MFLOPT
72: 323 MFLOPT
72: 304 MFLOPT
72: 323 MFLOPT
72: 321 MFLOPT
72: 313 MFLOPT
72: 325 MFLOPT
72: 310 MFLOPT
72: 324 MFLOPT
72: 559 MFLOPT
