34: 27 MFLOPT
34: 30 MFLOPT
34: 30 MFLOPT
34: 31 MFLOPT
34: 31 MFLOPT
34: 31 MFLOPT
34: 30 MFLOPT
34: 30 MFLOPT
34: 30 MFLOPT
34: 31 MFLOPT
34: 30 MFLOPT
34: 30 MFLOPT
34: 31 MFLOPT
34: 30 MFLOPT
34: 30 MFLOPT
34: 30 MFLOPT
34: 30 MFLOPT
34: 31 MFLOPT
34: 31 MFLOPT
34: 30 MFLOPT
34: 30 MFLOPT
34: 30 MFLOPT
34: 30 MFLOPT
34: 31 MFLOPT
34: 31 MFLOPT
34: 31 MFLOPT
34: 30 MFLOPT
34: 30 MFLOPT
34: 31 MFLOPT
34: 31 MFLOPT
34: 31 MFLOPT
34: 31 MFLOPT
34: 31 MFLOPT
34: 31 MFLOPT
34: 31 MFLOPT
34: 31 MFLOPT
34: 31 MFLOPT
