70: 45 MFLOPT
70: 45 MFLOPT
70: 44 MFLOPT
70: 45 MFLOPT
70: 45 MFLOPT
70: 45 MFLOPT
70: 44 MFLOPT
70: 43 MFLOPT
70: 43 MFLOPT
70: 43 MFLOPT
70: 43 MFLOPT
70: 41 MFLOPT
70: 42 MFLOPT
70: 43 MFLOPT
70: 42 MFLOPT
70: 43 MFLOPT
70: 42 MFLOPT
70: 42 MFLOPT
70: 42 MFLOPT
70: 42 MFLOPT
70: 40 MFLOPT
70: 41 MFLOPT
70: 40 MFLOPT
70: 40 MFLOPT
70: 40 MFLOPT
70: 40 MFLOPT
70: 40 MFLOPT
70: 41 MFLOPT
70: 40 MFLOPT
70: 40 MFLOPT
70: 40 MFLOPT
70: 40 MFLOPT
70: 39 MFLOPT
70: 40 MFLOPT
70: 39 MFLOPT
70: 40 MFLOPT
70: 39 MFLOPT
70: 40 MFLOPT
70: 40 MFLOPT
70: 39 MFLOPT
70: 40 MFLOPT
70: 40 MFLOPT
70: 39 MFLOPT
70: 39 MFLOPT
70: 40 MFLOPT
70: 40 MFLOPT
70: 40 MFLOPT
70: 38 MFLOPT
